0,800,100,50,50
1,788.172076,102.7019463,45.20621877,55.706379
2,776.6807914,104.8502477,40.97344941,60.87344668
3,765.5166143,106.5009768,37.23516862,65.56307228
4,754.6712004,107.7038986,33.93355074,69.82893936
5,744.1365598,108.5053492,31.01532962,73.72047948
6,733.9050572,108.9482355,28.43179856,77.28287218
7,723.9696192,109.071372,26.1397936,80.55610729
8,714.3244788,108.9067064,24.10596744,83.57091403
9,704.9641314,108.4831418,22.30112349,86.35414919
10,695.8829459,107.8280726,20.69788569,88.93101246
11,687.0751651,106.9673852,19.27069853,91.32504644
12,678.5349055,105.9254572,17.99582706,93.55813667
13,670.2565817,104.7238341,16.85334428,95.64861414
14,662.2352086,103.3801112,15.82887468,97.60959334
15,654.4656071,101.9109423,14.90901525,99.4533298
16,646.9424627,100.3320916,14.08121543,101.1913291
17,639.6603249,98.65843346,13.33377705,102.8343471
18,632.6136079,96.9039525,12.65585438,104.3923896
19,625.7968085,95.08114494,12.0383752,105.8738295
20,619.2046544,93.20050404,11.47483863,107.2846455
21,612.8317676,91.27189732,10.95919201,108.6304415
22,606.6727216,89.30459853,10.48577824,109.9164898
23,600.722041,87.3072876,10.0493358,111.1477313
24,594.9742021,85.28805066,9.644998769,112.328776
25,589.4237415,83.25412301,9.268719644,113.4634939
26,584.065329,81.21166282,8.917625342,114.5546755
27,578.8936291,79.16638467,8.589043816,115.6049548
28,573.9033389,77.12358906,8.280483729,116.6168235
29,569.0891883,75.08816243,7.989634452,117.5926305
30,564.44594,73.06457717,7.714366067,118.5345822
31,559.9684404,71.05679319,7.452919551,119.4445571
32,555.6516557,69.06816907,7.204058317,120.3239592
33,551.4906145,67.10175187,6.966632166,121.1741312
34,547.4804278,65.16030495,6.739571608,121.9963551
35,543.6162888,63.24630798,6.521887867,122.7918525
36,539.8934726,61.36195692,6.312672873,123.5617842
37,536.3073577,59.50913591,6.111181535,124.3071691
38,532.8534448,57.6893919,5.91689063,125.0288257
39,529.5273306,55.90406375,5.729311762,125.7275488
40,526.3247147,54.15430552,5.547991649,126.4041063
41,523.2413987,52.44108648,5.37251213,127.0592393
42,520.2732872,50.76519111,5.202490159,127.693662
43,517.4163937,49.12721934,5.037610823,128.3080279
44,514.6668524,47.52758856,4.877645908,128.90291
45,512.0209033,45.96658687,4.722380018,129.478871
46,509.4748899,44.44439044,4.571612765,130.0364592
47,507.0252598,42.96106349,4.42515877,130.5762089
48,504.6685641,41.5165583,4.282847667,131.0986401
49,502.4014589,40.11072484,4.144535347,131.6042463
50,500.2207127,38.74332276,4.010106278,132.0934902
51,498.123195,37.41403905,3.879449136,132.5668275
52,496.1058705,36.12249962,3.752459177,133.0247038
53,494.1657989,34.86826925,3.629038232,133.467555
54,492.300135,33.65085162,3.509094707,133.8958066
55,490.5061276,32.46970031,3.392545798,134.3098714
56,488.7811261,31.32423296,3.279314212,134.7101499
57,487.1225694,30.21383269,3.169324035,135.0970358
58,485.5279789,29.13785489,3.062502643,135.470914
59,483.9949582,28.09562722,2.958780702,135.8321608
60,482.5211934,27.08644962,2.858092173,136.1811435
