,S,E,I,R
0,800.0,100.0,50.0,50.0
1,776.5759471300823,95.45206757544555,44.72826918014659,55.838903892792324
2,755.2990277293085,92.04704122641543,40.3190286409987,61.02053162632338
3,735.4775453412653,90.28095513143354,37.846391070805225,65.7827369865883
4,716.6169650560676,89.405692670201,36.56875265514019,70.31050753667984
5,698.5596408073268,88.93185810912715,35.71065089181173,74.70827743690978
6,681.1385078542609,88.6222140794175,34.9909853605242,79.01723128920858
7,664.233814752703,88.36795095716201,34.32018472438805,83.23266560812223
8,647.824421187453,88.11757724980619,33.667730548469095,87.3741491738825
9,631.9960668868362,87.84531923158438,33.022527142764964,91.43376398639018
10,616.6201073319812,87.53789917660615,32.38035320311904,95.41152554150906
11,601.7901215283937,87.18886597686597,31.73953735007577,99.31120947421427
12,587.3383010501644,86.79591394494747,31.099386623746252,103.14417206680959
13,573.357821006636,86.359402460398,30.45959604443761,106.91551740548043
14,559.9219845894115,85.88140463862032,29.820020755635124,110.5931280802017
15,546.9374132294622,85.36503607923946,29.180585551458282,114.17963258120956
16,534.3675917563542,84.81396654106187,28.541247640453257,117.68727656714118
17,522.2191881394941,84.23206870853087,27.90198057337601,121.1271777928187
18,510.44919402700623,83.6231748254418,27.262766867730814,124.50922984595334
19,499.1204177313939,82.99091788316028,26.623594366629902,127.81280750459088
20,488.126079787831,82.3386373270108,25.984454294363744,131.01247623705711
21,477.43455567316204,81.66933218506735,25.345340136755226,134.12526557461783
22,467.1864978705563,80.98564752091879,24.706246952933505,137.1657928853674
23,457.31325554239845,80.28988303996019,24.067170929503938,140.1463371442286
24,447.7418674373875,79.5840153505406,23.428109079814337,143.05869814322983
25,438.48476871970445,78.8697276739083,22.7890590347153,145.8725459488868
26,429.5600993230807,78.14844266423381,22.150018893425944,148.60041437522744
27,420.9084648807362,77.421355453864,21.510987115161676,151.2544575359572
28,412.58676155674226,76.6894651256638,20.871962439106422,153.84498119006645
29,404.54552554298385,75.95360359542222,20.232943824497394,156.36579153830206
30,396.73255912218644,75.2144614266264,19.593930405223723,158.7851406901604
31,389.11054588232025,74.47261045579336,18.954921455051224,161.11322396635774
32,381.78314600155795,73.72852332836302,18.315916360726302,163.36128147108775
33,374.77133723068687,72.98259017238234,17.676914600988148,165.53910080227416
34,368.0259941768466,72.23513270009087,17.037915730056724,167.6552146878396
35,361.5058953707399,71.48641604837097,16.398919364542778,169.7111918790635
36,355.1763410747481,70.73665866381167,15.759925172996006,171.66563470898006
37,349.0080616219067,69.98604051790437,15.120932867502887,173.52626804988984
38,342.99766325412196,69.23470991005524,14.481942196888092,175.31034652400535
39,337.24503270118686,68.48278908545419,13.842952941178652,177.03097804939307
40,331.7321465511052,67.73037886433664,13.203964907068432,178.6707972793314
41,326.4237830527692,66.977562450513,12.564977924179516,180.22699976994824
42,321.28989066124745,66.2244085610912,11.925991841961654,181.69322016568373
43,316.30483009422574,65.47097399642138,11.28700652710532,183.05667070514565
44,311.44672775645324,64.71730574946135,10.648021861370047,184.3310787963232
45,306.69813354932603,63.96344273682523,10.009037739750227,185.52813674409126
46,302.124006895512,63.209417219467134,9.370054068916247,186.657752901168
47,297.7480860876505,62.455255968958475,8.731070765881604,187.72866597784719
48,293.5440759381885,61.700981225334154,8.092087756856067,188.74858471676117
49,289.4891876363617,60.9466114842114,7.453104976253009,189.72385418076203
50,285.5747998075673,60.19216214406268,6.814122365825071,190.65997693598456
51,281.8081444446757,59.437646038912874,6.175139873907192,191.5617411213878
52,278.1662908409178,58.68307387712737,5.536157454750068,192.433322867709
53,274.62903369416404,57.9284546031889,4.897175067930135,193.2783712967128
54,271.1800003947915,57.17379569627741,4.2581926778247805,194.10007982090096
55,267.805780374621,56.41910341695072,3.619210253143521,194.90124647581484
56,264.49528944696124,55.664383011166,2.980227766507447,195.68432533601631
57,261.2392962879064,54.90963887920569,2.3412451940705807,196.45147058649553
58,258.03006318915175,54.15487471570105,1.7022625151780062,197.20457447684768
59,254.8605654190834,53.400093625829626,1.0632797120562145,197.94531153830377
