,S,E,I,R
0,800.0,100.0,50.0,50.0
1,742.2593106614008,96.1950495655677,45.38164608879114,55.887578885656765
2,691.5092335004329,93.47995393842797,41.820767445172564,61.22894215605014
3,645.953247222547,91.7191803024315,39.7827491427352,66.22708399457017
4,604.4083643410087,90.38385737178704,38.481733276550074,71.03185587917125
5,566.1571912148696,89.22093776534135,37.462467260735586,75.6875092072227
6,530.6457391852053,88.12565865799823,36.55171066460584,80.20476574661727
7,497.8472121745935,87.05413724197571,35.68480048245371,84.608004836272
8,467.8141541778637,85.98688656287374,34.83638061182896,88.90491266671214
9,440.08005269224424,84.91432009143934,33.996113508558736,93.10385699800923
10,414.10170683313277,83.83111638171593,33.15964104777752,97.2117841238449
11,389.89943082033005,82.73406544140357,32.325054246137654,101.22134145273714
12,367.892489423248,81.62124383014594,31.491475316994098,105.10847127305865
13,347.3987722355867,80.49166691387971,30.658475760284293,108.88509021815807
14,328.0458040979711,79.34508944057885,29.82583177380515,112.56336224804328
15,310.39508104040965,78.18184066989532,28.99341815287,116.14836489136306
16,294.1269620667028,77.00266843920284,28.161160295158314,119.6240629105622
17,278.8245986413442,75.80859700381824,27.32901132262714,122.997192840845
18,264.30180871194364,74.60080772799925,26.496940502162417,126.27709858737056
19,251.07567223404112,73.38054688142431,25.664927008022953,129.46063471149117
20,238.93885028130762,72.14905947043694,24.83295635786467,132.52869264807026
21,227.59952188879606,70.90754499551042,24.001018269001875,135.49055453405185
22,216.84436156175968,69.65713016281572,23.16910531324627,138.35601665075836
23,206.67417787702652,68.39885396318091,22.33721204388484,141.13406615347947
24,197.42295864670677,67.1336613870547,21.505334413720806,143.81182071949297
25,188.91059796121942,65.86240293872828,20.673469378704603,146.3738271302935
26,180.96479742580402,64.58583787616158,19.84161462313766,148.83125944973654
27,173.45381931905774,63.30463969872421,19.009768366270013,151.19426682904015
28,166.27684423559003,62.01940285147161,18.177929224383995,153.47180954798063
29,159.47322381101264,60.73064994182418,17.34609611128856,155.6435627025151
30,153.30445204010869,59.438839001390406,16.51426816576302,157.69991452048106
31,147.66565859915238,58.14437049519181,15.682444698137175,159.65205957385604
32,142.45040803461166,56.84759390024649,14.850625150608863,161.51006554944757
33,137.573870258718,55.54881375853236,14.018809067522056,163.2810544123193
34,132.96838004156905,54.24829516568107,13.186996072934406,164.94277661715137
35,128.57992206531117,52.94626869377566,12.355185853565025,166.49525902787212
36,124.36534567180581,51.642934769894836,11.523378145745397,167.94886788819906
37,120.29015551139446,50.338467545683464,10.691572725370612,169.31286459645509
38,116.42674056397811,49.033018300257,9.859769400115127,170.58635426112505
39,112.95954851308932,47.72671842135901,9.027968003368521,171.74420224243028
40,109.83281414159944,46.41968200944892,8.1961683894854,172.79375443075526
41,106.99141061397336,45.11200814740169,7.364370430045085,173.74453535576282
42,104.38926758813841,43.80378287550985,6.532574010891118,174.60490105667242
43,101.9878569884554,42.49508090800114,5.700779029775852,175.3750664510194
44,99.75493732431676,41.18596712365967,4.868985394476844,176.0305176302016
45,97.66351131160445,39.87649785957457,4.037193021282455,176.57596413641465
46,95.69095969580064,38.5667220336658,3.20540183376783,177.0187252625068
47,93.81832080631511,37.25668211852145,2.3736117617998644,177.36453433516638
48,92.02969078107822,35.94641498625417,1.5418227407236174,177.61745155928816
49,90.31207550365218,34.63595264155316,0.7100347106929874,177.77971786296152
50,88.7523035197795,33.32532285786361,-0.12175238388353904,177.85153591527637
51,87.38696801097217,32.01454972964919,-0.9535385948049466,177.83075960477748
52,86.17236959089041,30.703654151962013,-1.7853239704656403,177.7124664297608
53,85.07529366164079,29.392654237036936,-2.6171085561835667,177.48837728113574
54,84.07030525730295,28.081565676314526,-3.4488923944799055,177.1460727614459
55,83.1377978621814,26.77040205516127,-4.280675525319232,176.66792995437083
56,82.26256927879854,25.459175126571267,-5.112457986317452,176.0344894906762
57,81.43277096270447,24.14789504928322,-5.944239812923236,175.3266104300737
58,80.63912534978238,22.83657059501256,-6.776021038577468,174.58491151185163
59,79.87367010614582,21.525209328864435,-7.607801694854594,173.8117977891628
