,S,E,I,R
0,800.0,100.0,50.0,50.0
1,753.8126493638823,96.80199545820523,45.196722460478,55.86930454795024
2,712.4971187073196,94.1018013932789,41.64388874817379,61.22952866351558
3,674.7880824613143,92.34364658467118,39.698438133821455,66.24417457123062
4,639.8694613080092,91.09624307188089,38.47245598336397,71.06802944552132
5,607.1973739875484,90.079047302701,37.48306418119936,75.74058918605529
6,576.6760529908729,89.15764003445652,36.578383579721056,80.31650756667695
7,548.0451347673005,88.26946373269006,35.70584844252107,84.78629250244585
8,521.0653757345448,87.38422901351674,34.845796290860946,89.12760539105895
9,495.85506932571815,86.48663477691079,33.990680126239816,93.36012109642446
10,472.2261546710034,85.56897493258933,33.13756976319404,97.4792677191918
11,449.94102551106073,84.62775888057652,32.285314051435336,101.49037384732259
12,429.14037775189314,83.6619797465111,31.433451487421014,105.398922356274
13,409.6132721964939,82.67211943079083,30.58179006846563,109.20385160135262
14,391.20941741831945,81.6595297606683,29.730244753060923,112.90471003396574
15,374.01495766728056,80.626032022891,28.87877422716098,116.49856085304836
16,357.81760493332064,79.57365524439359,28.02735600687899,119.99356368466708
17,342.48058871022386,78.50446713778297,27.175976398272272,123.38739056306954
18,328.1652055016598,77.42046833922457,26.324626268740605,126.66519231673713
19,314.7327687184255,76.3235300966946,25.473299136006517,129.83846467898886
20,302.01927073230155,75.21536156635773,24.62199021525063,132.918736666639
21,289.95378495684605,74.09749691285609,23.770695887188687,135.9064138459729
22,278.70799541160306,72.97129524940138,22.91941336836015,138.76863473415574
23,268.1794128649634,71.8379485042896,22.068140489832082,141.51399879454638
24,258.2475637279382,70.69849379816623,21.216875540762768,144.1551011128418
25,248.8125878139815,69.55382800974697,20.365617154385305,146.70311481235976
26,239.8888246519317,68.40472299873962,19.514364223493097,149.1624429966165
27,231.5644356953136,67.25184051846638,18.66311583723727,151.5021605246559
28,223.75334195872244,66.09574624466121,17.811871233665748,153.72599779874713
29,216.37932744329714,64.9369226157535,16.960629764040853,155.84521399787474
30,209.37778247886263,63.77578035811957,16.10939086603733,157.869945839193
31,202.6938889563578,62.612668683519466,15.258154043666394,159.8060471862534
32,196.31537343577259,61.44788421482863,14.406918852308067,161.62660202792392
33,190.36881994070245,60.28167873456912,13.555684887627336,163.33259709835005
34,184.8198950907755,59.11426586894278,12.704451777443232,164.9343987380857
35,179.61605679288937,57.94582682532068,11.853219175839051,166.44142934201926
36,174.71185870352667,56.77651529845614,11.001986758967796,167.8622486050321
37,170.06796659408212,55.606461653446644,10.150754222132441,169.18125966770936
38,165.65031518514434,54.43577648391032,9.299521277816254,170.38303658873843
39,161.429384766147,53.26455363339825,8.448287654411978,171.47800454941432
40,157.3795800394173,52.09287275762489,7.597053095455109,172.4756326147334
41,153.52217149387775,50.92080149518161,6.745817359210314,173.384054686423
42,149.94773844684642,49.74839730528159,5.894580218494482,174.1808043870838
43,146.63037100582517,48.575709022887374,5.0433414606465945,174.85747771268808
44,143.54105592787755,47.402778174319636,4.192100887575968,175.42412700303814
45,140.65413436914548,46.2296400901028,3.3408583158371883,175.8898675246939
46,137.9469026294381,45.056324846304946,2.4896135766937917,176.2629535461332
47,135.39926209216014,43.88285806089539,1.6383665161431509,176.55084605778066
48,132.99341204842506,42.709261567587546,0.7871169948841086,176.7362576371378
49,130.71357994120046,41.53555398617574,-0.0641351117846014,176.79031773286133
50,128.54694118926136,40.36175120543072,-0.9153899141411159,176.7226479076164
51,126.53739854140679,39.18786679212327,-1.766647508294561,176.54224440772668
52,124.69212583801698,38.01391233763034,-2.617907976514857,176.25705623494216
53,122.98639734539984,36.83989775179064,-3.469171387634205,175.8740298154854
54,121.3997137102458,35.66583151216632,-4.320437797514344,175.3991389165845
55,119.91497504536915,34.49172087559343,-5.171707249572194,174.83739917773852
56,118.51783753752579,33.3175720578283,-6.022979775355864,174.19286616369732
57,117.1962082957566,32.1433903861911,-6.874255395162351,173.46861534283346
58,115.93984531530509,30.969180429343794,-7.725534118688245,172.6701873102411
59,114.74003809803435,29.79494610769595,-8.576815945704766,171.81358563102796
